"","V1","V2","V3","V4"
"47899",1,-0.0264686824399892,-0.0264686824399892,1
"47900",1,-0.0264686824399892,-0.0264686824399892,1
"47901",1,-0.0264686824399892,-0.0264686824399892,1
"47902",1,-0.0264686824399892,-0.0264686824399892,1
"47903",1,-0.438895599402529,-0.438895599402529,1
"47904",1,-0.438895599402529,-0.438895599402529,1
"47905",1,-0.438895599402529,-0.438895599402529,1
"47906",1,-0.438895599402529,-0.438895599402529,1
"47907",1,-0.438895599402529,-0.438895599402529,1
"47908",1,-0.143373922810931,-0.143373922810931,1
"47909",1,-0.143373922810931,-0.143373922810931,1
"47910",1,-0.143373922810931,-0.143373922810931,1
"47911",1,0.401235423048943,0.401235423048943,1
"47912",1,-0.142399089787461,-0.142399089787461,1
"47913",1,-0.142399089787461,-0.142399089787461,1
"47914",1,-0.142399089787461,-0.142399089787461,1
"47915",1,-0.142399089787461,-0.142399089787461,1
"47916",1,-0.142399089787461,-0.142399089787461,1
"47917",1,-0.142399089787461,-0.142399089787461,1
"47918",1,-0.142399089787461,-0.142399089787461,1
"47919",1,-0.142399089787461,-0.142399089787461,1
"47920",1,-0.142399089787461,-0.142399089787461,1
"47921",1,-0.142399089787461,-0.142399089787461,1
"47922",1,-0.142399089787461,-0.142399089787461,1
"47923",1,-0.142399089787461,-0.142399089787461,1
"47924",1,-0.142399089787461,-0.142399089787461,1
"47925",1,-0.142399089787461,-0.142399089787461,1
"47926",1,-0.142399089787461,-0.142399089787461,1
"47927",1,-0.142399089787461,-0.142399089787461,1
"47928",1,-0.38723004695327,-0.38723004695327,1
"47929",1,-0.38723004695327,-0.38723004695327,1
"47930",1,0.474714645891392,0.474714645891392,1
"47931",1,0.474714645891392,0.474714645891392,1
"47932",1,0.474714645891392,0.474714645891392,1
"47933",1,0.474714645891392,0.474714645891392,1
"47934",1,0.474714645891392,0.474714645891392,1
"47935",1,0.474714645891392,0.474714645891392,1
"47936",1,0.474714645891392,0.474714645891392,1
"47937",1,-0.213566030539674,-0.213566030539674,1
"47938",1,-0.213566030539674,-0.213566030539674,1
"47939",1,-0.129930765495447,-0.129930765495447,1
"47940",1,-0.463204210415976,-0.463204210415976,1
"47941",1,-0.695149068127039,-0.695149068127039,1
"47942",1,-0.635511292608522,-0.635511292608522,1
"47943",1,0.529099230350797,0.529099230350797,1
"47944",1,0.529099230350797,0.529099230350797,1
"47945",1,-0.11093478586418,-0.11093478586418,1
"47946",1,-0.11093478586418,-0.11093478586418,1
"47947",1,-0.11093478586418,-0.11093478586418,1
"47948",1,-0.232059455903097,-0.232059455903097,1
"47949",1,0.459928373311427,0.459928373311427,1
"47950",1,0.459928373311427,0.459928373311427,1
"47951",1,-0.499121543160512,-0.499121543160512,1
"47952",1,-0.499121543160512,-0.499121543160512,1
"47953",1,-0.499121543160512,-0.499121543160512,1
"47954",1,-0.499121543160512,-0.499121543160512,1
"47955",1,-0.809424245222364,-0.809424245222364,1
"47956",1,0.301298953469935,0.301298953469935,1
"47957",1,-0.0422896056863918,-0.0422896056863918,1
